date,home_team_id,away_team_id,away_expected_points,away_xg,away_np_xg,away_ppda,away_deep_completions,home_points,home_expected_points,home_xg,home_np_xg,home_ppda,home_deep_completions,home_team_elo,away_team_elo,result,Xg_diff,elo_diff,Xpoint_diff,ppda_ratio,deep_comp_ratio,home_xg_avg_last3,away_xg_avg_last3,home_xg_trend
2022-10-16 19:00:00,153,208,0.2838,1.11551,1.11551,21.53846153846154,6,3,2.6016,3.19417,3.19417,17.0,15,1789.21105957,1611.82556152,1,2.07866,177.38549805000002,2.3178,0.7892856776403078,2.4999995833334028,2.1002499999999995,0.6130506666666666,0.8956746666666664
2022-10-17 19:00:00,154,157,0.1649,0.33234,0.33234,7.964285714285714,3,3,2.7377,2.15273,1.40945,7.681818181818182,9,1835.98840332,1671.25427246,1,1.82039,164.73413086000005,2.5728,0.9645331035156152,2.9999990000003334,2.6130700000000004,0.42154999999999987,0.3808666666666669
2022-10-18 17:00:00,138,146,1.7856999999999998,1.71123,0.96795,8.571428571428571,1,1,0.9480999999999999,1.19743,1.19743,10.5,6,1754.19836426,1701.09570312,2,-0.5138,53.10266114000001,-0.8375999999999999,1.2249998570833502,5.999994000006001,0.9720713333333335,1.9335966666666664,0.12275766666666665
2022-10-18 18:00:00,142,147,1.6720000000000002,1.10208,1.10208,18.4,3,1,1.0081,0.753077,0.753077,13.863636363636363,7,1647.36877441,1747.5970459,2,-0.34900299999999995,-100.22827149,-0.6639000000000002,0.7534584570748862,2.3333325555558146,0.42588099999999995,2.0864366666666663,-0.5842676666666669
2022-10-18 18:00:00,142,147,1.6720000000000002,1.10208,1.10208,18.4,3,1,1.0081,0.753077,0.753077,13.863636363636363,7,1647.36877441,1747.5970459,2,-0.34900299999999995,-100.22827149,-0.6639000000000002,0.7534584570748862,2.3333325555558146,0.589479,1.3742633333333332,0.16359800000000002
2022-10-18 18:00:00,142,147,1.6720000000000002,1.10208,1.10208,18.4,3,1,1.0081,0.753077,0.753077,13.863636363636363,7,1647.36877441,1747.5970459,2,-0.34900299999999995,-100.22827149,-0.6639000000000002,0.7534584570748862,2.3333325555558146,0.753077,1.10208,0.16359800000000002
2022-10-18 19:00:00,143,145,2.0730000000000004,1.61962,0.876342,15.761904761904763,4,1,0.6701999999999999,0.817771,0.817771,12.19047619047619,3,1845.46520996,1609.04199219,2,-0.801849,236.42321777000006,-1.4028000000000005,0.7734138482124144,0.7499998125000469,1.3733636666666669,1.0448773333333334,-0.03521299999999994
2022-10-19 17:00:00,261,153,1.7832999999999999,1.22222,1.22222,12.285714285714286,4,1,0.9136,0.74688,0.74688,15.444444444444445,8,1612.20812988,1793.53527832,2,-0.4753400000000001,-181.3271484400002,-0.8696999999999999,1.2571058408298863,1.999999500000125,1.1410333333333336,0.9578146666666664,-0.10460999999999987
2022-10-19 17:00:00,261,153,1.7832999999999999,1.22222,1.22222,12.285714285714286,4,1,0.9136,0.74688,0.74688,15.444444444444445,8,1612.20812988,1793.53527832,2,-0.4753400000000001,-181.3271484400002,-0.8696999999999999,1.2571058408298863,1.999999500000125,0.9439566666666668,0.9965313333333331,-0.1970766666666668
2022-10-19 17:00:00,261,153,1.7832999999999999,1.22222,1.22222,12.285714285714286,4,1,0.9136,0.74688,0.74688,15.444444444444445,8,1612.20812988,1793.53527832,2,-0.4753400000000001,-181.3271484400002,-0.8696999999999999,1.2571058408298863,1.999999500000125,0.74688,1.22222,-0.1970766666666668
